id,happiness,birth,edu,income,floor_area,height_cm,weight_jin,health,media_5
4313,4,1964,9,50000,80,171,150,3,5
4314,4,1966,4,-2,50,183,150,4,1
4315,4,1981,7,24000,75,160,90,5,4
4316,3,1965,3,-2,90,158,120,4,1
4317,1,1967,3,10000,150,150,120,1,1
4318,4,1937,1,24000,130,168,98,2,1
4319,4,1958,9,22000,130,156,130,3,2
4320,4,1963,4,20000,70,180,160,4,1
4321,4,1955,3,1700,130,155,108,3,1
4322,4,1950,10,24000,70,166,150,5,4
4323,3,1967,10,-3,45,165,138,4,5
4324,4,1962,3,7000,350,160,96,4,1
4325,4,1965,4,0,130,165,125,4,1
4326,4,1978,10,100000,63,180,160,5,5
4327,4,1939,4,36000,135,160,120,3,1
4328,4,1943,1,10000,200,140,90,3,1
4329,4,1949,1,2000,120,150,80,2,1
4330,4,1960,1,0,126,160,100,3,1
4331,3,1954,1,12000,300,150,100,2,1
4332,5,1935,3,-2,200,160,120,5,1
4333,4,1957,6,20000,60,161,110,3,4
4334,3,1957,3,-2,120,170,120,4,1
4335,4,1949,3,720,9,160,108,4,1
4336,3,1968,3,30000,40,170,150,4,1
4337,1,1940,4,0,100,167,125,4,1
4338,2,1955,4,0,35,158,80,2,1
4339,5,1949,3,3000,150,145,110,4,1
4340,4,1993,4,10000,200,165,100,5,4
4341,4,1949,1,0,60,162,132,4,1
4342,5,1982,4,100000,100,162,120,4,4
4343,3,1973,3,10000,200,160,130,3,1
4344,4,1939,2,13200,90,166,120,3,1
4345,4,1951,3,40000,220,170,140,5,1
4346,3,1934,4,43200,115,165,132,3,1
4347,4,1976,4,20000,40,155,107,5,3
4348,2,1945,1,900,140,155,110,2,1
4349,4,1986,4,30000,85,170,160,5,4
4350,3,1991,4,30000,240,160,100,4,5
4351,4,1987,12,50000,67,163,100,5,5
4352,5,1962,3,1000,70,162,120,4,1
4353,5,1984,4,30000,150,170,160,5,1
4354,4,1944,3,32400,77.5,167,120,3,1
4355,4,1978,4,-1,96,170,120,5,4
4356,2,1936,3,-1,120,165,100,2,1
4357,4,1947,3,39600,70,167,140,4,1
4358,4,1943,7,30000,27,150,120,3,4
4359,4,1970,3,10000,300,172,110,2,1
4360,4,1978,4,10000,98,158,116,4,4
4361,4,1949,4,30000,85,150,110,3,1
4362,4,1973,4,30000,70,173,150,5,5
4363,4,1982,12,100000,80,160,130,4,4
4364,5,1966,1,6000,150,167,140,4,1
4365,4,1960,6,36000,86,162,136,3,3
4366,4,1994,12,0,120,163,100,3,4
4367,3,1984,3,50000,30,158,130,5,1
4368,4,1954,1,0,70,150,90,2,1
4369,3,1976,12,30000,96,163,110,3,5
4370,5,1952,4,35000,18,150,130,3,1
4371,4,1956,3,10000,80,170,135,3,1
4372,4,1955,6,36000,260,167,150,3,4
4373,4,1942,4,20000,65,155,130,4,1
4374,4,1957,6,30000,30,160,120,3,3
4375,4,1932,3,30000,120,160,100,2,1
4376,4,1964,4,50000,270,170,150,4,1
4377,4,1949,1,10000,48,176,130,3,1
4378,4,1970,4,20000,90,172,125,4,1
4379,3,1989,6,100000,300,170,130,5,4
4380,4,1953,4,-2,120,160,120,5,1
4381,2,1987,3,1500,80,160,108,5,2
4382,4,1974,3,10000,100,175,110,3,5
4383,5,1990,4,20000,215,170,108,5,5
4384,4,1979,4,8000,60,158,110,3,2
4385,4,1979,6,20000,408,170,98,4,5
4386,4,1985,3,0,330,165,150,5,5
4387,2,1982,4,-1,400,160,110,4,1
4388,4,1989,6,36000,60,165,120,5,5
4389,3,1979,4,30000,200,178,130,4,4
4390,4,1965,10,30000,92.3,168,156,5,2
4391,4,1962,1,0,270,155,120,3,1
4392,4,1969,3,0,180,155,130,4,1
4393,4,1929,3,48000,60,164,124,3,1
4394,5,1972,6,80000,75,178,180,5,3
4395,5,1967,3,2900,166,163,130,5,1
4396,4,1977,4,50000,130,167,110,3,1
4397,4,1985,4,-3,200,160,104,4,4
4398,5,1973,4,40000,130,175,120,3,1
4399,2,1968,1,3000,70,150,90,2,1
4400,5,1977,12,30000,83.9,172,105,5,5
4401,4,1971,1,15000,350,160,130,4,1
4402,4,1975,4,79900,60,175,160,4,3
4403,2,1967,3,20000,220,158,110,3,1
4404,3,1928,1,10000,75,173,125,2,5
4405,4,1955,3,18000,120,156,116,4,2
4406,3,1958,6,20000,60,160,110,1,4
4407,3,1930,1,2400,40,160,100,2,1
4408,5,1934,3,37200,41.6,152,103,4,1
4409,5,1949,1,15000,110,167,100,1,1
4410,4,1952,6,10000,130,155,120,3,1
4411,4,1973,10,25000,20,165,110,5,3
4412,4,1958,3,50000,84,160,110,4,1
4413,4,1951,4,25000,70,176,170,3,1
4414,3,1966,6,30000,140,160,120,3,4
4415,5,1949,4,50000,110,150,92,5,1
4416,4,1997,6,0,120,165,120,4,1
4417,4,1975,11,130000,105,180,175,4,5
4418,4,1985,10,0,70,165,100,5,5
4419,4,1971,4,-2,45,171,140,2,1
4420,5,1933,2,0,150,174,130,4,3
4421,4,1946,3,1000,120,151,80,1,1
4422,4,1985,7,100000,200,165,105,4,5
4423,4,1949,4,-3,100,170,110,3,2
4424,5,1941,1,1680,85,160,90,3,1
4425,5,1938,3,12000,75,140,80,3,1
4426,4,1968,11,40000,120,159,100,4,3
4427,4,1959,1,0,120,162,145,3,1
4428,3,1961,3,0,40,157,160,2,1
4429,3,1944,3,10000,80,158,150,3,1
4430,4,1965,6,10000,30,163,130,3,1
4431,4,1975,3,10000,80,157,150,5,1
4432,3,1974,3,12000,90,150,90,4,3
4433,2,1950,4,0,300,170,110,2,1
4434,2,1939,1,0,120,162,90,2,1
4435,3,1956,4,0,78,161,158,-8,1
4436,5,1977,3,30000,100,160,120,5,5
4437,3,1928,1,50000,25,185,135,1,1
4438,3,1966,4,3000,160,160,110,4,1
4439,4,1947,1,3660,100,155,110,3,1
4440,3,1981,13,60000,45,166,136,4,5
4441,3,1986,4,18000,250,165,100,5,2
4442,4,1983,4,40000,300,170,120,4,2
4443,5,1992,12,60000,101,175,135,5,5
4444,4,1947,3,12000,52,170,130,2,1
4445,4,1937,3,36000,56,155,130,3,1
4446,3,1978,1,2000,200,155,80,4,1
4447,5,1971,1,30000,80,155,107,2,1
4448,5,1949,1,10000,200,155,120,4,1
4449,4,1971,9,54000,82,162,120,4,4
4450,4,1993,12,0,45,178,210,4,5
4451,5,1979,4,0,140,165,130,5,1
4452,4,1945,4,14000,60,156,120,3,1
4453,5,1971,4,60000,400,160,105,5,4
4454,3,1974,1,3600,160,156,120,4,1
4455,5,1949,1,0,150,160,102,2,1
4456,4,1967,3,1000,110,159,110,4,1
4457,4,1969,10,200000,53,172,140,5,5
4458,5,1985,4,30000,240,160,160,5,3
4459,5,1926,1,12000,58,158,114,5,1
4460,5,1997,12,0,100,165,120,5,5
4461,3,1971,4,18000,15,166,130,4,1
4462,4,1986,4,0,200,158,100,3,2
4463,4,1947,3,0,110,168,100,3,1
4464,4,1970,9,80000,115,150,108,4,3
4465,5,1938,3,960,120,178,155,4,2
4466,4,1951,4,20000,60,170,130,3,1
4467,4,1954,4,48000,80,174,160,4,3
4468,3,1975,4,18000,64,173,150,4,5
4469,4,1944,1,-1,200,155,130,3,1
4470,4,1990,12,29040,80,178,126,5,5
4471,4,1967,3,5400,390,155,130,3,1
4472,4,1965,4,60000,200,170,120,4,2
4473,4,1936,3,24000,30,160,110,4,1
4474,2,1976,3,3600,166,156,92,5,1
4475,4,1969,1,0,300,175,130,2,1
4476,4,1968,11,30000,145,152,104,3,4
4477,5,1970,3,24000,70,160,150,5,3
4478,4,1978,5,34000,27,168,130,5,3
4479,2,1952,4,24000,60,160,108,2,1
4480,4,1991,4,0,90,158,95,3,1
4481,4,1973,4,50000,120,172,130,4,3
4482,3,1976,3,2000,100,172,140,2,1
4483,4,1947,4,10000,100,170,120,2,1
4484,3,1989,11,0,20,153,80,3,4
4485,5,1994,12,5200,120,165,100,5,5
4486,4,1944,3,1000,160,165,92,4,1
4487,4,1954,4,10000,200,170,160,4,1
4488,3,1943,2,5600,72,170,130,3,1
4489,2,1952,6,3060,128,150,120,5,1
4490,5,1963,6,36000,40,165,104,5,4
4491,5,1946,1,0,10,156,110,1,1
4492,4,1964,4,60000,110,170,125,3,3
4493,4,1969,3,12000,130,165,100,3,1
4494,4,1990,10,0,125,172,118,5,5
4495,4,1965,1,50000,200,168,150,1,1
4496,4,1947,3,0,80,150,96,3,1
4497,3,1953,1,1700,100,158,140,4,1
4498,4,1939,1,10000,100,155,120,3,3
4499,3,1990,3,0,100,165,130,3,1
4500,4,1937,3,30000,85,156,100,3,1
4501,4,1965,4,20000,83,173,150,4,1
4502,4,1955,3,45000,260,170,150,4,1
4503,4,1977,4,15000,110,160,110,4,2
4504,3,1959,1,20000,98,165,140,3,2
4505,5,1951,4,60000,68,165,135,3,5
4506,3,1930,3,36000,36,158,140,2,1
4507,4,1984,10,85000,117,170,56,2,5
4508,3,1948,3,-1,100,150,84,3,1
4509,4,1986,10,120000,98,163,90,5,5
4510,4,1968,3,5000,130,165,115,2,1
4511,4,1969,4,40000,100,155,100,4,2
4512,4,1965,6,60000,170,150,100,2,1
4513,4,1977,4,0,300,155,104,4,1
4514,4,1982,13,200000,120,172,160,3,4
4515,4,1946,6,44400,62,169,124,3,2
4516,5,1946,3,25000,16.8,154,105,3,1
4517,4,1973,4,10000,70,165,120,5,3
4518,4,1933,3,30000,90,180,130,4,1
4519,4,1971,3,20000,200,168,110,3,2
4520,3,1974,11,110000,77,161,114,4,5
4521,3,1984,12,180000,76.5,180,130,5,5
4522,5,1973,6,80000,79,164,120,4,5
4523,5,1956,4,30000,100,165,130,5,1
4524,4,1969,3,-2,200,160,125,3,1
4525,3,1942,6,2000,150,170,130,2,1
4526,3,1964,3,1000,100,167,120,4,1
4527,4,1987,12,70000,60,176,140,4,5
4528,5,1970,1,2500,200,160,130,3,1
4529,4,1950,4,5000,400,162,110,3,1
4530,5,1995,12,0,80,180,135,5,4
4531,5,1953,4,4000,64,160,90,3,1
4532,4,1973,11,100000,80,160,100,4,5
4533,4,1995,11,0,128,160,110,5,5
4534,3,1949,4,30000,85,161,110,4,5
4535,4,1977,3,20000,30,165,138,5,1
4536,4,1990,12,60000,120,165,104,5,5
4537,2,1990,6,15000,70,172,140,4,5
4538,5,1988,12,50000,70,165,120,5,5
4539,4,1969,3,5000,65,155,120,2,1
4540,3,1974,4,20000,40,160,110,4,2
4541,5,1991,4,30000,285,173,189,4,4
4542,3,1960,6,36000,79,172,160,4,3
4543,4,1935,12,60000,80,150,120,3,4
4544,4,1990,3,0,150,172,130,5,5
4545,4,1967,7,84000,102,170,120,3,3
4546,4,1928,1,3400,150,155,110,2,1
4547,4,1988,4,20000,120,178,140,5,2
4548,4,1987,10,24000,40,161,98,4,4
4549,4,1946,3,8000,150,165,120,3,1
4550,4,1970,1,10000,160,157,108,5,1
4551,3,1961,3,10000,90,147,103,2,1
4552,4,1975,4,50000,7,170,140,3,5
4553,2,1968,1,0,180,157,95,2,1
4554,4,1964,1,2000,80,160,110,4,1
4555,5,1952,3,50000,130,165,105,5,1
4556,4,1945,3,24000,70,168,140,3,1
4557,3,1951,4,35000,48.6,158,130,2,1
4558,4,1953,4,22000,44,155,50,3,1
4559,3,1980,4,40000,70,165,130,4,3
4560,4,1936,7,50000,200,175,125,3,1
4561,4,1981,6,120000,75,171,115,4,4
4562,3,1955,3,8000,80,150,102,3,1
4563,5,1951,4,36000,15,164,100,5,1
4564,5,1975,6,20000,90,165,130,4,3
4565,4,1955,6,80000,127,175,140,2,3
4566,4,1974,4,15000,95,160,130,3,1
4567,2,1971,4,0,123,165,122,3,1
4568,3,1962,3,20000,100,155,100,2,2
4569,4,1970,4,40000,200,178,140,4,3
4570,4,1947,3,25000,60,163,122,2,1
4571,2,1948,1,660,75,158,90,2,1
4572,4,1952,4,30000,74.3,163,125,3,3
4573,4,1963,6,48000,50,172,130,4,1
4574,5,1977,4,15000,80,169,158,4,5
4575,4,1993,9,0,100,180,140,5,3
4576,4,1954,4,31200,70,165,150,4,2
4577,3,1969,3,28000,39,172,145,4,1
4578,4,1972,1,-2,60,150,108,4,1
4579,4,1985,6,8000,130,154,90,4,1
4580,4,1953,6,36000,85,165,110,3,1
4581,5,1993,12,30000,80,160,120,5,5
4582,4,1944,3,10000,80,170,110,3,1
4583,4,1969,4,50000,300,169,120,4,5
4584,4,1959,4,12800,30,175,75,4,1
4585,2,1947,1,0,159,160,102,3,1
4586,3,1932,3,36000,35,172,132,1,1
4587,4,1948,7,24000,43,163,110,4,1
4588,4,1984,4,0,15,174,160,4,5
4589,5,1986,12,100000,250,165,130,4,5
4590,4,1994,4,-3,60,165,120,4,1
4591,4,1948,3,1000,160,165,100,1,1
4592,5,1950,6,20000,51,171,128,5,2
4593,4,1984,9,30000,95,174,135,4,5
4594,4,1936,1,0,50,150,70,4,1
4595,4,1996,5,40000,100,175,160,5,5
4596,4,1945,3,24000,70,153,90,4,1
4597,3,1941,7,24000,41,160,130,4,1
4598,5,1954,3,0,120,156,110,1,1
4599,4,1965,4,0,300,165,140,4,2
4600,4,1976,4,30000,230,173,140,5,5
4601,4,1964,4,0,86,157,120,4,1
4602,4,1966,3,19200,20,161,100,4,1
4603,4,1966,1,800,100,160,130,4,1
4604,4,1954,3,12000,220,165,128,5,4
4605,4,1990,13,15000,80,165,110,5,5
4606,3,1941,1,850,65,158,76,2,1
4607,4,1947,3,3000,120,155,130,3,1
4608,2,1967,4,40000,150,170,125,3,3
4609,2,1992,10,10000,100,180,130,4,1
4610,4,1996,10,0,320,165,110,4,5
4611,4,1957,3,0,130,162,125,4,1
4612,2,1968,3,4000,130,150,100,4,1
4613,4,1963,4,60000,91,170,120,5,1
4614,4,1994,12,0,50,163,100,5,5
4615,4,1978,10,200000,60,183,130,5,5
4616,4,1963,6,20000,200,160,100,3,1
4617,5,1933,3,9600,100,170,122,3,1
4618,4,1967,6,30000,120,163,150,5,4
4619,3,1990,6,30000,80,174,126,5,5
4620,5,1970,3,0,87.5,162,122,4,1
4621,4,1940,4,0,110,175,130,3,1
4622,4,1955,1,20000,100,178,150,3,1
4623,4,1952,4,46000,160,175,130,4,1
4624,4,1952,4,25000,60,158,170,2,1
4625,3,1975,4,0,260,158,100,4,4
4626,5,1990,10,40000,85,170,150,5,5
4627,4,1955,10,53000,110,165,120,4,4
4628,2,1988,9,80000,30,170,125,3,5
4629,4,1961,1,0,150,160,124,4,1
4630,4,1949,4,12000,107,156,120,4,1
4631,4,1973,12,30000,138,174,140,5,2
4632,2,1947,1,3000,84,172,126,2,1
4633,5,1986,5,0,180,155,80,3,5
4634,4,1936,4,24000,85,155,90,4,1
4635,4,1952,1,0,90,162,114,2,1
4636,4,1972,6,30000,75,170,155,3,2
4637,4,1958,3,0,140,156,115,4,1
4638,4,1953,7,38400,90,153,120,2,2
4639,5,1995,11,0,150,172,126,5,5
4640,4,1994,8,18000,100,157,100,3,4
4641,4,1953,3,10000,70,155,130,4,3
4642,4,1936,1,0,90,163,120,4,1
4643,4,1987,6,60000,160,178,140,5,5
4644,4,1942,3,6000,300,168,120,4,1
4645,4,1967,4,25000,80,170,150,4,1
4646,4,1970,6,30000,162,159,145,3,3
4647,1,1980,4,5000,90,158,120,4,3
4648,4,1967,3,5000,100,160,120,4,2
4649,5,1995,12,2000,100,160,96,5,4
4650,4,1995,9,0,88,170,90,4,4
4651,5,1929,1,36000,80,165,120,2,1
4652,5,1988,10,30000,80,168,100,5,3
4653,4,1988,10,20000,300,178,115,5,4
4654,5,1964,6,40000,150,172,145,3,1
4655,4,1964,6,20400,120,168,140,4,5
4656,4,1992,12,1000,42,161,96,5,5
4657,3,1966,9,12000,106,165,100,4,4
4658,4,1997,12,0,90,165,105,5,5
4659,4,1957,6,24000,38,164,150,4,1
4660,4,1949,1,1000,192,162,107,2,1
4661,5,1950,3,13200,160,158,125,5,1
4662,4,1982,7,36000,124,150,100,4,4
4663,4,1985,4,24000,250,160,128,5,5
4664,5,1934,3,12000,93,166,125,4,1
4665,4,1934,12,60000,17,173,142,4,1
4666,4,1963,6,35000,41,175,145,4,4
4667,4,1953,3,5000,60,172,140,4,1
4668,4,1960,6,39000,36,158,120,5,3
4669,3,1982,11,60000,78,160,100,4,5
4670,4,1960,4,20000,90,165,154,2,1
4671,4,1972,9,200000,94.6,158,100,4,5
4672,4,1960,3,0,60,175,140,4,2
4673,4,1986,3,0,50,162,120,3,4
4674,2,1941,3,1200,80,160,90,3,1
4675,4,1972,12,200000,100,174,130,5,5
4676,4,1980,6,25000,106,168,105,4,1
4677,4,1985,1,0,100,167,95,2,1
4678,4,1977,10,20000,136,160,110,4,1
4679,4,1966,1,5000,120,157,105,3,1
4680,4,1981,4,0,36,154,102,4,3
4681,3,1965,4,36000,28,168,130,3,4
4682,4,1952,4,20000,24,163,140,3,5
4683,4,1933,1,-1,375,165,105,4,3
4684,4,1966,4,15000,190,153,140,3,1
4685,4,1945,1,5000,200,156,90,3,1
4686,4,1997,7,0,83.3,173,65,3,3
4687,4,1950,4,34800,62.5,160,104,3,3
4688,5,1971,3,10000,300,165,94,2,1
4689,5,1988,4,75000,90,176,136,5,4
4690,4,1977,7,40000,90,160,120,3,5
4691,3,1984,4,0,400,156,120,4,5
4692,4,1981,4,0,12,150,100,4,4
4693,4,1970,6,50000,154,173,190,4,4
4694,3,1955,1,0,100,160,90,2,1
4695,4,1951,4,4000,150,160,105,2,1
4696,4,1991,6,100000,600,175,130,5,4
4697,4,1963,6,35000,70,175,160,2,1
4698,4,1982,6,80000,79,184,152,4,5
4699,4,1951,4,19200,180,162,140,3,1
4700,2,1960,1,4000,120,154,103,3,1
4701,4,1970,4,10000,80,172,163,5,1
4702,4,1965,4,30000,64,165,144,3,5
4703,4,1948,7,39000,90,162,158,3,1
4704,4,1947,3,24000,140,170,120,4,1
4705,3,1966,3,70000,40,164,120,4,4
4706,4,1966,3,400000,260,178,160,2,4
4707,4,1960,6,20000,55,158,120,3,1
4708,3,1942,1,2500,20,155,95,5,1
4709,4,1974,3,20000,450,173,140,4,4
4710,5,1964,4,40000,30,168,140,3,5
4711,4,1958,6,50000,300,150,100,2,1
4712,5,1991,4,0,120,165,100,5,2
4713,4,1995,12,0,100,169,130,4,5
4714,4,1932,1,15000,120,155,100,4,1
4715,4,1953,3,-1,800,155,115,4,1
4716,4,1980,11,35000,180,160,110,5,5
4717,3,1932,4,31000,43,176,150,3,1
4718,4,1987,4,0,120,160,108,5,5
4719,4,1993,4,40000,20,160,98,5,2
4720,4,1981,4,20000,90,160,118,5,3
4721,4,1960,6,-3,120,168,158,4,1
4722,4,1983,4,0,80,155,94,5,3
4723,4,1957,3,10000,240,160,120,3,1
4724,3,1976,1,8000,70,160,100,3,1
4725,3,1955,5,30000,15,156,94,3,4
4726,4,1952,3,3000,150,160,120,4,1
4727,2,1958,6,300000,49,178,150,4,2
4728,4,1959,3,20000,110,160,120,4,1
4729,5,1957,6,30000,150,175,130,2,1
4730,5,1986,3,12000,140,163,120,4,1
4731,5,1948,4,36000,50,155,90,3,1
4732,3,1975,-8,-3,300,170,130,3,-8
4733,4,1957,3,16800,75,170,120,2,1
4734,3,1965,4,5000,240,164,90,3,5
4735,4,1986,5,0,100,158,100,4,2
4736,5,1953,7,60000,138,175,150,4,4
4737,3,1958,4,0,80,158,130,2,1
4738,4,1961,12,30000,150,168,130,4,4
4739,5,1960,1,18000,280,159,90,5,1
4740,5,1987,4,-3,120,178,130,4,4
4741,5,1939,2,10000,45,158,102,2,1
4742,3,1967,3,10000,60,160,150,2,1
4743,4,1991,6,50000,150,173,160,4,5
4744,4,1927,1,20000,80,150,100,4,1
4745,3,1960,6,19000,53,176,165,3,3
4746,4,1931,3,0,40,157,130,1,1
4747,4,1936,2,288000,200,162,110,3,1
4748,4,1966,4,0,200,166,130,4,4
4749,4,1947,1,760,45,150,90,1,1
4750,2,1979,4,15000,50,150,98,4,3
4751,5,1932,1,18000,68,157,108,3,1
4752,4,1955,4,37200,30,162,103,3,5
4753,4,1949,3,10000,200,160,120,3,1
4754,3,1953,1,0,100,155,80,2,1
4755,3,1985,10,-3,200,160,100,5,4
4756,4,1990,4,10000,300,156,140,4,4
4757,2,1968,3,10000,110,165,130,1,1
4758,5,1970,1,15000,100,160,116,4,1
4759,4,1965,4,30000,360,155,120,5,1
4760,4,1960,6,14400,270,175,130,5,1
4761,2,1963,4,20000,80,156,104,4,2
4762,4,1962,1,0,240,158,120,3,1
4763,3,1957,3,0,90,160,120,3,1
4764,3,1973,7,6000,60,170,130,4,2
4765,3,1982,4,0,25,159,128,2,4
4766,5,1963,13,142000,105,158,105,4,5
4767,4,1956,9,72000,130,176,150,4,2
4768,5,1970,3,50000,125,170,140,4,2
4769,4,1955,4,12100,60,170,138,3,1
4770,4,1984,6,30000,200,178,130,4,4
4771,3,1981,6,60000,30,170,150,5,5
4772,3,1952,3,24000,114,148,104,3,2
4773,2,1951,5,32000,68,159,100,4,1
4774,4,1968,4,0,150,165,105,5,1
4775,4,1948,3,10000,90,170,130,3,1
4776,4,1972,5,38000,80,154,90,3,1
4777,4,1940,12,-3,100,158,100,1,4
4778,4,1952,4,13000,80,163,128,3,1
4779,3,1956,6,80000,58,163,124,3,3
4780,4,1953,7,50000,71,151,120,3,3
4781,4,1951,3,10000,120,170,164,4,1
4782,5,1976,4,6000,150,160,103,5,4
4783,5,1955,1,10000,90,170,160,4,1
4784,4,1948,4,20000,54,170,170,2,1
4785,4,1955,1,0,120,163,110,2,1
4786,4,1978,4,-1,80,180,165,4,4
4787,3,1928,1,0,60,157,85,1,1
4788,3,1959,7,-3,60,175,150,5,1
4789,2,1978,6,20400,70,158,115,4,3
4790,5,1956,6,30000,103,170,160,3,1
4791,4,1982,5,-1,120,155,100,4,3
4792,4,1963,4,-3,90,170,130,4,4
4793,4,1985,13,36000,90,178,136,5,5
4794,4,1987,7,150000,80,170,126,5,4
4795,4,1967,4,0,70,165,120,2,1
4796,4,1985,3,40000,80,173,150,5,4
4797,3,1956,1,0,50,160,50,2,1
4798,4,1986,6,15000,150,153,82,3,4
4799,4,1967,10,50000,30,169,150,5,5
4800,4,1997,6,-1,75,176,130,4,4
4801,3,1987,4,50000,8,161,110,5,5
4802,5,1942,4,24000,60,153,130,4,1
4803,4,1966,12,0,20,170,140,5,5
4804,4,1988,10,50000,300,163,106,4,4
4805,5,1993,6,0,300,178,150,5,2
4806,4,1989,6,0,100,166,90,5,5
4807,5,1964,6,20000,130,170,140,3,1
4808,4,1986,7,50000,130,164,145,4,5
4809,4,1993,12,1000,120,160,108,4,5
4810,4,1963,4,0,210,167,130,4,1
4811,4,1997,6,-1,90,167,114,5,5
4812,4,1950,3,20000,50,155,165,3,1
4813,4,1938,4,20000,15,163,90,3,1
4814,5,1964,4,10000,660,185,156,3,1
4815,5,1976,4,30000,110,172,150,5,5
4816,4,1983,5,40000,50,171,170,3,5
4817,4,1952,1,20000,100,167,120,4,1
4818,4,1986,3,12000,200,170,160,4,2
4819,4,1994,12,2000,89,178,135,5,5
4820,4,1962,4,0,120,160,135,2,2
4821,4,1949,3,20000,400,173,128,1,1
4822,4,1962,4,60000,200,158,125,4,1
4823,4,1956,1,0,113,168,103,4,1
4824,5,1971,4,120000,98,172,110,5,5
4825,4,1984,7,24000,98,165,130,5,5
4826,3,1992,4,1000,90,165,100,2,4
4827,3,1975,7,30000,20,158,105,3,1
4828,4,1953,1,0,60,156,120,4,1
4829,4,1929,3,54000,200,170,120,5,1
4830,5,1987,4,5000,200,160,100,3,1
4831,3,1970,6,20000,90,162,120,3,3
4832,4,1959,4,6000,13,166,130,2,1
4833,4,1965,4,15000,60,160,120,2,1
4834,4,1983,9,-3,107,173,110,4,5
4835,4,1966,3,-2,60,150,65,2,1
4836,5,1967,9,40000,74,176,160,5,4
4837,4,1952,4,11000,20,158,116,3,3
4838,3,1957,3,30000,45,170,110,4,1
4839,3,1976,8,48000,49,168,120,4,5
4840,3,1996,7,20400,80,158,100,5,5
4841,5,1967,3,15000,105,158,120,5,1
4842,4,1952,4,30000,65,175,160,4,1
4843,4,1959,3,22000,120,170,155,5,1
4844,5,1962,13,200000,89,186,156,5,5
4845,4,1968,4,14000,100,165,85,2,1
4846,4,1973,9,43000,116,160,125,4,3
4847,4,1942,3,16800,56,156,116,2,1
4848,2,1963,4,-1,70,156,120,3,1
4849,4,1951,6,25000,40,167,140,4,1
4850,4,1960,6,18000,109,156,110,4,5
4851,3,1980,4,100000,120,168,140,5,2
4852,5,1959,4,20000,70,175,160,4,1
4853,4,1971,10,70000,31,157,110,4,5
4854,4,1967,3,10000,110,168,135,4,1
4855,4,1952,4,30000,60,169,140,4,1
4856,5,1957,1,10000,60,160,115,2,5
4857,4,1966,6,50000,120,167,130,4,4
4858,3,1982,10,0,60,160,100,4,4
4859,4,1991,3,2000,50,160,120,4,1
4860,4,1989,12,50000,110,163,102,5,5
4861,4,1952,1,0,60,160,128,2,1
4862,4,1951,1,0,70,175,130,3,1
4863,4,1978,4,20000,70,178,150,3,4
4864,4,1981,7,60000,70,175,155,5,5
4865,4,1954,3,0,45,172,140,4,2
4866,4,1945,1,0,85,162,110,2,1
4867,5,1946,1,5000,240,156,100,3,1
4868,4,1987,6,30000,84,173,125,5,4
4869,4,1973,4,30000,115,155,136,4,2
4870,2,1970,4,0,120,155,82,2,1
4871,5,1933,3,30000,400,151,80,2,1
4872,5,1974,4,40000,98,166,105,5,1
4873,4,1969,6,20000,65,155,104,4,5
4874,4,1942,3,30000,85,169,110,4,2
4875,4,1967,4,0,83,158,120,4,2
4876,5,1935,2,20000,230,165,140,2,1
4877,4,1982,4,120000,49,170,145,4,2
4878,4,1979,1,-2,100,160,107,4,1
4879,1,1965,4,200000,70,163,156,-8,4
4880,4,1951,1,9600,70,158,130,4,1
4881,1,1986,3,35000,70,168,120,4,5
4882,4,1946,3,25000,115,181,160,1,1
4883,3,1953,3,2000,100,170,105,1,1
4884,3,1993,1,0,70,160,120,4,1
4885,4,1939,1,2000,70,155,70,2,1
4886,4,1968,12,55000,110,160,100,4,5
4887,4,1985,11,20000,100,160,100,4,5
4888,3,1978,11,120000,46,178,148,4,5
4889,4,1938,7,50000,67,154,100,4,1
4890,3,1992,4,43000,100,158,92,5,5
4891,4,1958,6,30000,150,165,110,5,1
4892,2,1990,10,30000,260,170,118,2,4
4893,2,1976,4,60000,30,160,120,2,5
4894,4,1953,6,40000,63,171,130,4,4
4895,3,1952,3,2000,70,159,125,5,1
4896,5,1963,3,24000,70,173,156,4,1
4897,4,1962,6,-3,130,170,156,4,1
4898,4,1962,1,30000,90,165,110,4,1
4899,4,1955,4,30000,80,160,120,5,1
4900,1,1951,1,-1,300,160,99,1,1
4901,4,1962,4,100000,120,156,124,4,2
4902,4,1970,3,20000,180,175,150,4,2
4903,4,1969,4,40000,100,173,160,3,1
4904,4,1969,4,30000,56,170,173,4,5
4905,4,1946,4,28800,57.5,167,120,4,1
4906,4,1960,3,36000,80,175,160,5,1
4907,4,1981,6,50000,70,160,94,4,4
4908,3,1990,11,50000,100,165,98,3,5
4909,3,1990,6,30000,78,160,98,4,4
4910,4,1955,3,0,180,163,100,2,2
4911,5,1945,4,30000,110,173,150,3,1
4912,5,1953,4,30000,112,168,100,5,1
4913,2,1965,4,3000,60,155,130,1,1
4914,4,1975,3,50000,145,170,130,5,1
4915,4,1995,11,6000,35,155,90,5,5
4916,5,1975,4,60000,90,156,142,4,2
4917,4,1979,3,20000,60,150,104,4,1
4918,3,1969,4,50000,150,155,125,3,4
4919,3,1963,7,30000,100,175,150,3,2
4920,3,1960,4,20000,160,165,120,4,1
4921,5,1987,10,50000,57.4,175,160,5,5
4922,3,1957,3,15000,90,157,120,2,1
